ID,POI_ID,POI_NM,CL_CD,CL_NM,PNU,CTPRVN_NM,SIGNGU_NM,LEGALDONG_NM,LNBR_NO,LEGALDONG_CD,ADSTRD_CD,LC_LO,LC_LA,BASE_DE
KCLANPO23N000025019,19878747,운필암터,60500,N,4183040025200690000,경기도,양평군,용문면,산69,4183040025,4183040000,127.5462457,37.55442619,20231220
KCLANPO23N000024572,19868944,자연공원운영원,60500,N,4785031044100170014,경상북도,칠곡군,지천면,17-14,4785031044,4785031000,128.495161,35.95454003,20231220
KCLANPO23N000024729,19869142,삼척동자유아숲체험원,60500,N,5123034029200430000,강원특별자치도,삼척시,미로면,산43,5123034029,5123034000,129.0760759,37.384022,20231220
KCLANPO23N000023217,18910514,한백국제여행사,60400,N,1114012500100600003,서울특별시,중구,충무로2가,60-3,1114012500,1114055000,126.9884713,37.56157039,20231220
KCLANPO23N000024909,19869353,꼬마농부상상학교,60500,N,2920016700106180008,광주광역시,광산구,남산동,618-8,2920016700,2920069000,126.7206708,35.18025986,20231220
KCLANPO23N000024479,19868823,충주탄금호조정체험학교,60500,N,4313038521101210001,충청북도,충주시,중앙탑면,121-1,4313038521,4313038500,127.864575,37.0194667,20231220
KCLANPO23N000022944,18864318,피에스엘투어,60400,N,1168010800102130016,서울특별시,강남구,논현동,213-16,1168010800,1168053100,127.0322349,37.51335689,20231220
KCLANPO23N000024273,19868496,응봉공원서울유아숲체험현장,60500,N,1117013100107260180,서울특별시,용산구,한남동,726-180,1117013100,1117068500,127.0048271,37.54617593,20231220
KCLANPO23N000022538,18487977,성신여행사,60400,N,1153010200107370010,서울특별시,구로구,구로동,737-10,1153010200,1153055000,126.8852126,37.48809378,20231220
KCLANPO23N000018853,17636370,몰운대전망대,60500,N,2638010600201440000,부산광역시,사하구,다대동,산144,2638010600,2638060100,128.9700963,35.04474317,20231220
KCLANPO23N000024517,19868871,원자연학교,60500,N,4157035024200560000,경기도,김포시,월곶면,산56,4157035024,4157035000,126.5511773,37.69014599,20231220
KCLANPO23N000021825,18327811,주식회사온누리모두여행,60400,N,1144011400104420000,서울특별시,마포구,창전동,442,1144011400,1144065500,126.9320963,37.54672618,20231220
KCLANPO23N000024826,19869259,김치담그기와한방다이어트,60500,N,4729025031102240001,경상북도,경산시,하양읍,224-1,4729025031,4729025000,128.799775,35.90190706,20231220
KCLANPO23N000024722,19869134,영랑체험사업단,60500,N,5121010800114990000,강원특별자치도,속초시,조양동,1499,5121010800,5121058000,128.578837,38.18993498,20231220
KCLANPO23N000025233,19903319,광교물순환센터,60500,N,4111710400110240000,경기도,수원시 영통구,하동,1024,4111710400,4111761000,127.0647447,37.28281984,20231220
KCLANPO23N000022954,18865529,콘체르또,60400,N,1132010500106830000,서울특별시,도봉구,쌍문동,683,1132010500,1132067000,127.0369378,37.65487578,20231220
KCLANPO23N000024849,19869289,계곡물고기잡기,60500,N,3171038026111670000,울산광역시,울주군,상북면,1167,3171038026,3171038000,129.0447639,35.61165832,20231220
KCLANPO23N000024308,19868551,공터,60500,N,1135010600201020000,서울특별시,노원구,중계동,산102,1135010600,1135062400,127.0912039,37.65250624,20231220
KCLANPO23N000024623,19869020,오섬뜰농촌체험센터,60500,N,4673031022104160001,전라남도,구례군,문척면,416-1,4673031022,4673031000,127.4703088,35.18306764,20231220
KCLANPO23N000022133,18349182,제이피티부산주,60400,N,2611010600100010000,부산광역시,중구,중앙동3가,1,2611010600,2611051000,129.0357119,35.10372389,20231220
KCLANPO23N000024665,19869071,월송해송림,60500,N,4689025326201440007,전라남도,완도군,금일읍,산144-7,4689025326,4689025300,127.0541151,34.33663166,20231220
KCLANPO23N000024237,19868441,아자스쿨,60500,N,1168010500101420026,서울특별시,강남구,삼성동,142-26,1168010500,1168059000,127.0524029,37.50619479,20231220
KCLANPO23N000021946,18329571,캔여행사,60400,N,3114010200105910001,울산광역시,남구,옥동,591-1,3114010200,3114060000,129.288067,35.53575931,20231220
KCLANPO23N000024898,19869340,가산산성대궐터,60500,N,4874025022200050000,경상남도,창녕군,창녕읍,산5,4874025022,4874025000,128.5087783,35.54739851,20231220
KCLANPO23N000024764,19869187,세계과일조경원,60500,N,4374025027100440001,충청북도,영동군,영동읍,44-1,4374025027,4374025000,127.7905122,36.16139268,20231220
KCLANPO23N000024431,19868758,장호갯벌체험장,60500,N,4579035023200190073,전라북도,고창군,상하면,산19-73,4579035023,4579035000,126.4536743,35.46956103,20231220
KCLANPO23N000024518,19868872,아우라지,60500,N,5172037023202250000,강원특별자치도,홍천군,서면,산225,5172037023,5172037000,127.697151,37.69818199,20231220
KCLANPO23N000024344,19868607,알콩달콩유아숲체험원,60500,N,4159012800100450000,경기도,화성시,석우동,45,4159012800,4159058500,127.0818863,37.21428087,20231220
KCLANPO23N000038348,21135017,중도방죽,60500,N,4678025338107180004,전라남도,보성군,벌교읍,718-4,4678025338,4678025300,127.3564339,34.83971331,20231220
KCLANPO23N000018435,17510351,진산군이유령묘,60600,N,4143010800200210000,경기도,의왕시,청계동,산21,4143010800,4143056000,127.0189257,37.40789329,20231220
KCLANPO23N000021919,18329407,쿱여행사,60400,N,3111011400100550006,울산광역시,중구,서동,55-6,3111011400,3111063000,129.3439744,35.58023449,20231220
KCLANPO23N000024857,19869298,농업회사법인한울,60500,N,4580036021100020001,전라북도,부안군,변산면,2-1,4580036021,4580036000,126.5161448,35.58811442,20231220
KCLANPO23N000024918,19869362,지양재,60500,N,4782037052103900002,경상북도,청도군,매전면,390-2,4782037052,4782037000,128.8130694,35.60998619,20231220
KCLANPO23N000047860,22599031,함파우스테이션,60500,N,4519012100104220003,전라북도,남원시,노암동,422-3,4519012100,4519054000,127.384008,35.3982,20231220
KCLANPO23N000021985,18330981,자스민투어,60400,N,4119010800111300014,경기도,부천시,중동,1130-14,4119010800,4119074200,126.7764152,37.4985633,20231220
KCLANPO23N000024933,19869379,함평생태관광협회,60500,N,4686025023101000001,전라남도,함평군,함평읍,100-1,4686025023,4686025000,126.5189309,35.06118979,20231220
KCLANPO23N000046279,22390528,창암마을,60500,N,2920013100106360001,광주광역시,광산구,고룡동,636-1,2920013100,2920065000,126.774992,35.21074757,20231220
KCLANPO23N000024398,19868703,제주영어교육도시,60500,N,5013025030110690000,제주특별자치도,서귀포시,대정읍,1069,5013025030,5013025000,126.2879299,33.29741308,20231220
KCLANPO23N000021975,18330458,지우앰엔디,60400,N,4812312700100730002,경상남도,창원시 성산구,상남동,73-2,4812312700,4812353000,128.6799878,35.22098367,20231220
KCLANPO23N000022193,18353136,주블루에스엘,60400,N,1154510100103450013,서울특별시,금천구,가산동,345-13,1154510100,1154551000,126.8842986,37.47322079,20231220
KCLANPO23N000024254,19868470,우면산유아숲체험장,60500,N,1165010200200600000,서울특별시,서초구,양재동,산60,1165010200,1165065100,127.0230051,37.47819464,20231220
KCLANPO23N000025164,19879109,온새미로농촌교육농장,60500,N,4872039021101000002,경상남도,의령군,부림면,100-2,4872039021,4872039000,128.3200223,35.46190832,20231220
KCLANPO23N000025119,19878992,우꿈세체험학습장,60500,N,4611016400109490014,전라남도,목포시,옥암동,949-14,4611016400,4611079000,126.4290252,34.81317279,20231220
KCLANPO23N000050301,23012642,메밀문화원,60500,N,5013032021100400001,제주특별자치도,서귀포시,표선면,40-1,5013032021,5013032000,126.8410477,33.32420476,20231220
KCLANPO23N000024282,19868505,활판공방,60500,N,4148011500105320003,경기도,파주시,문발동,532-3,4148011500,4148054000,126.6876018,37.70742603,20231220
KCLANPO23N000025030,19878769,충남자연곤충,60500,N,4413132025100820007,충청남도,천안시 동남구,광덕면,82-7,4413132025,4413132000,127.1101969,36.70280224,20231220
KCLANPO23N000023294,19052852,제주닷컴,60400,N,5011010800102640001,제주특별자치도,제주시,용담일동,264-1,5011010800,5011057000,126.5134307,33.50527992,20231220
KCLANPO23N000021949,18329574,조은월드트래블,60400,N,1114010100100070000,서울특별시,중구,무교동,7,1114010100,1114055000,126.9795715,37.5684752,20231220
KCLANPO23N000018298,17484265,세계평화의종,60500,N,5179025027129210006,강원특별자치도,화천군,화천읍,2921-6,5179025027,5179025000,127.8465114,38.21287198,20231220
KCLANPO23N000025035,19878775,석산생태농원,60500,N,2772037030102110000,대구광역시,군위군,삼국유사면,211,2772037030,2772037000,128.8601715,36.1891322,20231220
KCLANPO23N000024320,19868568,어린이교통안전체험장,60500,N,1156013100100100008,서울특별시,영등포구,양화동,10-8,1156013100,1156062000,126.8821045,37.54740976,20231220
KCLANPO23N000024484,19868831,조령원터,60500,N,4728025030200420008,경상북도,문경시,문경읍,산42-8,4728025030,4728025000,128.0678813,36.77725902,20231220
KCLANPO23N000025090,19878898,동촌마을,60500,N,5179025027101630002,강원특별자치도,화천군,화천읍,163-2,5179025027,5179025000,127.7908448,38.12549928,20231220
KCLANPO23N000024960,19869410,청산도향우동산,60500,N,4689035023108150001,전라남도,완도군,청산면,815-1,4689035023,4689035000,126.8710337,34.1746071,20231220
KCLANPO23N000025121,19878994,팔공산테마휴양지,60500,N,4785032035103120000,경상북도,칠곡군,동명면,312,4785032035,4785032000,128.6079327,36.01452494,20231220
KCLANPO23N000024896,19869338,효열각,60500,N,4782034053200720000,경상북도,청도군,이서면,산72,4782034053,4782034000,128.697306,35.71394848,20231220
KCLANPO23N000036281,21004030,무점마을코스모스길,60500,N,4812125031101630000,경상남도,창원시 의창구,동읍,163,4812125031,4812125000,128.6972327,35.29683768,20231220
KCLANPO23N000022174,18351618,주기적투어,60400,N,2623010300105020026,부산광역시,부산진구,부전동,502-26,2623010300,2623052000,129.0573518,35.15612804,20231220
KCLANPO23N000024680,19869086,방태산방골마을,60500,N,5181033024102280000,강원특별자치도,인제군,기린면,228,5181033024,5181033000,128.3817841,37.94317296,20231220
KCLANPO23N000022112,18349149,마이복지투어,60400,N,2647010200112590002,부산광역시,연제구,연산동,1259-2,2647010200,2647069000,129.0786534,35.18591885,20231220
KCLANPO23N000020858,18193861,주문리마을,60500,N,5115025021103170009,강원특별자치도,강릉시,주문진읍,317-9,5115025021,5115025000,128.8272842,37.89283896,20231220
KCLANPO23N000023184,18908796,조이풀아트,60400,N,4128112000108370003,경기도,고양시 덕양구,토당동,837-3,4128112000,4128161000,126.8214787,37.62661516,20231220
KCLANPO23N000045845,22345081,해파랑길47코스,60500,N,5182032024101870016,강원특별자치도,고성군,죽왕면,187-16,5182032024,5182032000,128.5097282,38.34865165,20231220
KCLANPO23N000022117,18349155,주프라미스컴퍼니,60400,N,2811013400102400052,인천광역시,중구,경동,240-52,2811013400,2811058500,126.6294073,37.47208508,20231220
KCLANPO23N000021827,18327813,다온투어,60400,N,4511112900109350006,전라북도,전주시 완산구,서신동,935-6,4511112900,4511168000,127.1115979,35.8356852,20231220
KCLANPO23N000024610,19869000,한옥마을,60500,N,2772025030200980004,대구광역시,군위군,군위읍,산98-4,2772025030,2772025000,128.5534227,36.25301748,20231220
KCLANPO23N000024994,19878713,오동공원서울유아숲체험현장,60500,N,1130510200200120000,서울특별시,강북구,번동,산12,1130510200,1130560300,127.0329055,37.63212113,20231220
KCLANPO23N000023216,18910513,라라투어영농조합법인,60400,N,4476025041100370001,충청남도,부여군,부여읍,37-1,4476025041,4476025000,126.9207918,36.26686089,20231220
KCLANPO23N000025150,19879090,송원자연학습장,60500,N,4784038035100300001,경상북도,성주군,초전면,30-1,4784038035,4784038000,128.2567606,35.96797771,20231220
KCLANPO23N000048106,22632465,라드라비,60500,N,4150036022107630000,경기도,이천시,모가면,763,4150036022,4150036000,127.4690473,37.15928041,20231220
KCLANPO23N000024520,19868875,임진강자연농장,60500,N,4180034021109950000,경기도,연천군,미산면,995,4180034021,4180034000,127.0068542,38.015172,20231220
KCLANPO23N000027354,20291699,낙동강자전거이야기촌,60500,N,4725032535103490003,경상북도,상주시,사벌국면,349-3,4725032535,4725032500,128.2382244,36.45835817,20231220
KCLANPO23N000024457,19868792,동주염전체험장(2024년3월예정),60500,N,4127311000106430019,경기도,안산시 단원구,대부동동,643-19,4127311000,4127361000,126.6052609,37.23401861,20231220
KCLANPO23N000025167,19879113,약산가,60500,N,2771025026103740002,대구광역시,달성군,화원읍,374-2,2771025026,2771025000,128.5179763,35.79364932,20231220
KCLANPO23N000025114,19878987,갈천리마을관리휴양지,60500,N,5183031021200710000,강원특별자치도,양양군,서면,산71,5183031021,5183031000,128.503189,37.90913302,20231220
KCLANPO23N000025263,19903434,달성하빈들소리전수관,60500,N,2771033024102170003,대구광역시,달성군,하빈면,217-3,2771033024,2771033000,128.46665,35.93397501,20231220
KCLANPO23N000024683,19869089,하늘벽,60500,N,5181032023200010068,강원특별자치도,인제군,북면,산1-68,5181032023,5181032000,128.330577,38.1185881,20231220
KCLANPO23N000021952,18330032,YOLO여행사,60400,N,2638010500108140001,부산광역시,사하구,장림동,814-1,2638010500,2638058000,128.9649053,35.08025839,20231220
KCLANPO23N000024892,19869334,요룡대,60500,N,4519046027103910000,전라북도,남원시,산내면,391,4519046027,4519046000,127.5852264,35.36171252,20231220
KCLANPO23N000024711,19869120,금강문,60500,N,5121011200200410000,강원특별자치도,속초시,설악동,산41,5121011200,5121060000,128.4450227,38.16068089,20231220
KCLANPO23N000032308,20740928,인트로제주3,60400,N,5011013700113200000,제주특별자치도,제주시,연동,1320,5011013700,5011065000,126.4882242,33.47077548,20231220
KCLANPO23N000024795,19869225,블루베리향기,60500,N,4518031024100470000,전라북도,정읍시,북면,47,4518031024,4518031000,126.912,35.58189998,20231220
KCLANPO23N000024841,19869277,담쟁이체험학습,60500,N,4793025021100830002,경상북도,울진군,울진읍,83-2,4793025021,4793025000,129.4013203,36.99180422,20231220
KCLANPO23N000021944,18329432,대성여행사,60400,N,1168010500101440024,서울특별시,강남구,삼성동,144-24,1168010500,1168059000,127.055409,37.50688559,20231220
KCLANPO23N000025282,19911992,엘시티홍보관,60500,N,2635010600111240002,부산광역시,해운대구,중동,1124-2,2635010600,2635053000,129.1665829,35.16020179,20231220
KCLANPO23N000024268,19868489,상도근린공원유아숲체험장,60500,N,1159010200105330003,서울특별시,동작구,상도동,533-3,1159010200,1159053000,126.949082,37.4934837,20231220
KCLANPO23N000025123,19878996,천고아트센터,60500,N,4374025023103330001,충청북도,영동군,영동읍,333-1,4374025023,4374025000,127.794175,36.17426801,20231220
KCLANPO23N000021895,18329380,시드국제여행사,60400,N,2820010100115420001,인천광역시,남동구,구월동,1542-1,2820010100,2820051000,126.7086633,37.44088213,20231220
KCLANPO23N000024368,19868648,우동체험학교,60500,N,4167033023102410001,경기도,여주시,금사면,241-1,4167033023,4167033000,127.5003866,37.38408327,20231220
KCLANPO23N000025196,19879148,관매도사계절체험장,60500,N,4690036021104520001,전라남도,진도군,조도면,452-1,4690036021,4690036000,126.0521922,34.23967043,20231220
KCLANPO23N000021843,18327925,허니항공여행사,60400,N,4377025021103530011,충청북도,음성군,음성읍,353-11,4377025021,4377025000,127.6937903,36.93333641,20231220
KCLANPO23N000021943,18329431,화린그룹,60400,N,1168010100106670016,서울특별시,강남구,역삼동,667-16,1168010100,1168064000,127.0359275,37.50366933,20231220
KCLANPO23N000022948,18864322,투어플,60400,N,1168010800100500001,서울특별시,강남구,논현동,50-1,1168010800,1168052100,127.0215547,37.51156638,20231220
KCLANPO23N000022002,18331232,지니서비스,60400,N,1120011500102800020,서울특별시,성동구,성수동2가,280-20,1120011500,1120069000,127.0638362,37.54722509,20231220
KCLANPO23N000036504,21010135,화천파로호100리산소길,60500,N,5179032021200210013,강원특별자치도,화천군,하남면,산21-13,5179032021,5179032000,127.6827703,38.07237632,20231220
KCLANPO23N000025102,19878912,영양돈간재및주사,60500,N,4776032037106630000,경상북도,영양군,청기면,663,4776032037,4776032000,129.0620744,36.66220082,20231220
KCLANPO23N000017688,17310719,회안대군묘,60600,N,4511311200200590005,전라북도,전주시 덕진구,금상동,산59-5,4511311200,4511361200,127.1869832,35.83895391,20231220
KCLANPO23N000024955,19869405,할미꽃군락지,60500,N,4680037025201200000,전라남도,장흥군,회진면,산120,4680037025,4680037000,126.9623625,34.47732631,20231220
KCLANPO23N000025015,19878739,영재농원,60500,N,4136025325103830000,경기도,남양주시,진접읍,383,4136025325,4136025300,127.2004431,37.75294972,20231220
KCLANPO23N000023199,18908814,여행비서김비서,60400,N,1156012500101710001,서울특별시,영등포구,양평동1가,171-1,1156012500,1156061000,126.888782,37.52293308,20231220
KCLANPO23N000022141,18349194,주식회사비스타투어,60400,N,1168010800101650000,서울특별시,강남구,논현동,165,1168010800,1168052100,127.0236765,37.50713271,20231220
KCLANPO23N000024819,19869251,조지훈문학기행,60500,N,4776033032101940001,경상북도,영양군,일월면,194-1,4776033032,4776033000,129.1002115,36.72013089,20231220
KCLANPO23N000025181,19879132,녹차체험장,60500,N,4885033024113290005,경상남도,하동군,적량면,1329-5,4885033024,4885033000,127.7542265,35.1256368,20231220
KCLANPO23N000024798,19869228,가의암,60500,N,4573032028202570000,전라북도,무주군,설천면,산257,4573032028,4573032000,127.7586,35.95549169,20231220
KCLANPO23N000036120,20981073,실록길,60500,N,4518011900202310000,전라북도,정읍시,내장동,산231,4518011900,4518053500,126.8967411,35.48814093,20231220
KCLANPO23N000024428,19868754,제트라이더,60500,N,4420011300103450002,충청남도,아산시,모종동,345-2,4420011300,4420059000,127.0175217,36.78474403,20231220
KCLANPO23N000022565,18491843,주식회사에코웰,60400,N,2653010200113750000,부산광역시,사상구,모라동,1375,2653010200,2653059100,128.9847281,35.19090718,20231220
KCLANPO23N000025158,19879101,홍류동석벽제시,60500,N,4889033033200010002,경상남도,합천군,가야면,산1-2,4889033033,4889033000,128.110089,35.78535308,20231220
KCLANPO23N000022153,18351593,주제이콥스코퍼레이션,60400,N,1156011000100130002,서울특별시,영등포구,여의도동,13-2,1156011000,1156054000,126.9213087,37.53052037,20231220
KCLANPO23N000021942,18329430,골프랜드주식회사,60400,N,4143010500103140026,경기도,의왕시,오전동,314-26,4143010500,4143053000,126.9724769,37.35238401,20231220
KCLANPO23N000023219,18910516,투어프라자,60400,N,1123010600104150007,서울특별시,동대문구,장안동,415-7,1123010600,1123065000,127.0627725,37.56209896,20231220
KCLANPO23N000024458,19868793,밀양치즈스토리,60500,N,4827031031102930002,경상남도,밀양시,부북면,293-2,4827031031,4827031000,128.7002785,35.54831,20231220
KCLANPO23N000050136,22992312,희경루,60600,N,2915510200100320001,광주광역시,남구,구동,32-1,2915510200,2915554500,126.9106287,35.1469624,20231220
KCLANPO23N000035463,20921379,청소년문화의거리,60500,N,4511111700104900000,전라북도,전주시 완산구,고사동,490,4511111700,4511151000,127.1449024,35.82072314,20231220
KCLANPO23N000024324,19868575,시동산,60500,N,4161025327100670041,경기도,광주시,초월읍,67-41,4161025327,4161025300,127.2990374,37.38965712,20231220
KCLANPO23N000024858,19869299,허브가공단지,60500,N,4519025027107170008,전라북도,남원시,운봉읍,717-8,4519025027,4519025000,127.5449958,35.43558487,20231220
KCLANPO23N000024236,19868440,일자산공원서울유아숲체험현장,60500,N,1174010600201020004,서울특별시,강동구,둔촌동,산102-4,1174010600,1174070000,127.1542788,37.53557787,20231220
KCLANPO23N000025247,19903379,행남자기도자체험학교,60500,N,4167031031107160000,경기도,여주시,점동면,716,4167031031,4167031000,127.698118,37.2067546,20231220
KCLANPO23N000021938,18329426,혜신상품권,60400,N,1114012100102060000,서울특별시,중구,회현동1가,206,1114012100,1114054000,126.9807425,37.55902423,20231220
KCLANPO23N000022947,18864321,세류,60400,N,1111010800101350004,서울특별시,종로구,통인동,135-4,1111010800,1111051500,126.9703529,37.5793102,20231220
KCLANPO23N000024890,19869332,구수한마을,60500,N,4579034023107110000,전라북도,고창군,공음면,711,4579034023,4579034000,126.4982045,35.40083777,20231220
KCLANPO23N000035080,20888721,개구리생태공원전시관,60500,N,4671025033100550003,전라남도,담양군,담양읍,55-3,4671025033,4671025000,127.0069256,35.32555942,20231220
KCLANPO23N000024485,19868832,아리랑인력거,60500,N,4513011900100100006,전라북도,군산시,영화동,10-6,4513011900,4513053000,126.7120133,35.98902512,20231220
KCLANPO23N000023210,18909691,트래블마일즈,60400,N,4113510700105330004,경기도,성남시 분당구,야탑동,533-4,4113510700,4113563000,127.1224341,37.40572564,20231220
KCLANPO23N000021981,18330977,위드민투어,60400,N,4136025925107870000,경기도,남양주시,진건읍,787,4136025925,4136025900,127.1807636,37.65721656,20231220
KCLANPO23N000025132,19879008,황토마을농촌체험관,60500,N,4521034022100510003,전라북도,김제시,용지면,51-3,4521034022,4521034000,126.9737624,35.86001588,20231220
KCLANPO23N000024405,19868714,구룡소,60500,N,4711135024200930001,경상북도,포항시 남구,호미곶면,산93-1,4711135024,4711135000,129.5251851,36.05724669,20231220
KCLANPO23N000021935,18329423,주식회사제이와이씨트레블,60400,N,4680025037106850004,전라남도,장흥군,장흥읍,685-4,4680025037,4680025000,126.904375,34.6841624,20231220
KCLANPO23N000024613,19869008,농촌체험장,60500,N,5173034027109310000,강원특별자치도,횡성군,갑천면,931,5173034027,5173034000,128.143885,37.54280626,20231220
KCLANPO23N000024919,19869363,효자각,60500,N,4782037045105640000,경상북도,청도군,매전면,564,4782037045,4782037000,128.8411683,35.65274501,20231220
KCLANPO23N000021992,18330988,주식회사미츠투어,60400,N,1154510100104260005,서울특별시,금천구,가산동,426-5,1154510100,1154551000,126.8787887,37.47881516,20231220
KCLANPO23N000024801,19869231,세심대,60500,N,4573032030200310000,전라북도,무주군,설천면,산31,4573032030,4573032000,127.7772734,35.91013931,20231220
KCLANPO23N000022170,18351614,주식회사월드스포츠투어,60400,N,2647010200113610007,부산광역시,연제구,연산동,1361-7,2647010200,2647069000,129.0766126,35.18134907,20231220
KCLANPO23N000022185,18352328,이지앤,60400,N,1156012800102690000,서울특별시,영등포구,양평동4가,269,1156012800,1156062000,126.8978694,37.53779073,20231220
KCLANPO23N000025267,19903469,추자도숭어체험장,60500,N,5011032025108740011,제주특별자치도,제주시,추자면,874-11,5011032025,5011032000,126.3234431,33.93997357,20231220
KCLANPO23N000022945,18864319,한가한미여행사,60400,N,4111313400110760000,경기도,수원시 권선구,금곡동,1076,4111313400,4111366200,126.9424112,37.27651312,20231220
KCLANPO23N000021914,18329401,주식회사언플러그드,60400,N,1144012100101550027,서울특별시,마포구,동교동,155-27,1144012100,1144066000,126.9251943,37.55836107,20231220
KCLANPO23N000021997,18330994,토토부킹티피,60400,N,1114010300100760003,서울특별시,중구,정동,76-3,1114016700,1114052000,126.9755165,37.56872126,20231220
KCLANPO23N000024733,19869146,강릉시농촌체험마을협동조합,60500,N,5115012200101600001,강원특별자치도,강릉시,유산동,160-1,5115012200,5115061500,128.9179682,37.73796,20231220
KCLANPO23N000022134,18349184,주투어네트글로벌,60400,N,1114010200100920000,서울특별시,중구,다동,92,1114010200,1114055000,126.9817262,37.56786149,20231220
KCLANPO23N000037043,21057643,모평마을숲,60600,N,4686037021106350000,전라남도,함평군,해보면,635,4686037021,4686037000,126.5926149,35.15925817,20231220
KCLANPO23N000035440,20916527,녹산로유채꽃도로,60500,N,5013032024200870015,제주특별자치도,서귀포시,표선면,산87-15,5013032024,5013032000,126.7202046,33.39770803,20231220
KCLANPO23N000025142,19879020,전주영화커뮤니티센터,60500,N,4511114500104560000,전라북도,전주시 완산구,상림동,456,4511114500,4511171400,127.0779015,35.8109917,20231220
KCLANPO23N000022929,18864302,초코티엔씨,60400,N,1165010200102150000,서울특별시,서초구,양재동,215,1165010200,1165065200,127.0369597,37.46348149,20231220
KCLANPO23N000024765,19869188,오천군자리와역사,60500,N,4717031027100520003,경상북도,안동시,와룡면,52-3,4717031027,4717031000,128.766413,36.61643998,20231220
KCLANPO23N000022016,18331664,넥스트스텝,60400,N,1144012300103960013,서울특별시,마포구,망원동,396-13,1144012300,1144069000,126.9044814,37.55294057,20231220
KCLANPO23N000024459,19868794,전주초코파이체험학습장,60500,N,4511111800102220003,전라북도,전주시 완산구,교동,222-3,4511111800,4511153000,127.1514524,35.81160974,20231220
KCLANPO23N000000606,6974497,구리타워,60500,N,4131010700100060000,경기도,구리시,토평동,6,4131010700,4131059000,127.1600617,37.58886489,20231220
KCLANPO23N000021904,18329390,비디어리,60400,N,1168010100106810043,서울특별시,강남구,역삼동,681-43,1168010100,1168064000,127.0420098,37.50935766,20231220
KCLANPO23N000024535,19868895,평창예술인마을,60500,N,5176025044101790008,강원특별자치도,평창군,평창읍,179-8,5176025044,5176025000,128.4206335,37.3967657,20231220
KCLANPO23N000051216,23338250,삼성제,60600,N,2772035021102170000,대구광역시,군위군,의흥면,217,2772035021,2772035000,128.7198998,36.17351138,20231220
KCLANPO23N000024887,19869329,학선대,60500,N,4519031028200730000,전라북도,남원시,주천면,산73,4519031028,4519031000,127.4664275,35.38828749,20231220
KCLANPO23N000025236,19903323,우리술이야기연,60500,N,4163025025104670024,경기도,양주시,백석읍,467-24,4163025025,4163025000,126.956,37.80470004,20231220
KCLANPO23N000025245,19903364,담양호남기후변화체험관,60500,N,4671025033100560005,전라남도,담양군,담양읍,56-5,4671025033,4671025000,127.0062433,35.32502401,20231220
KCLANPO23N000023188,18908801,컬처웨이,60400,N,1144012000103420019,서울특별시,마포구,서교동,342-19,1144012000,1144066000,126.9254325,37.55418891,20231220
KCLANPO23N000025118,19878991,앞섬체험센터영농조합법인,60500,N,4573025025103730001,전라북도,무주군,무주읍,373-1,4573025025,4573025000,127.6536593,36.05318432,20231220
KCLANPO23N000024489,19868837,벧엘딸기농장,60500,N,4421036022108490006,충청남도,서산시,성연면,849-6,4421036022,4421036000,126.409575,36.81532003,20231220
KCLANPO23N000025281,19911991,장선리친환경쌀문화센터,60500,N,4477031032101220001,충청남도,서천군,마서면,122-1,4477031032,4477031000,126.7178852,36.04543412,20231220
KCLANPO23N000022535,18487974,본투어,60400,N,4615010800101830017,전라남도,순천시,석현동,183-17,4615010800,4615055000,127.4859925,34.97019571,20231220
KCLANPO23N000024470,19868811,한강대,60500,N,4784033040101360000,경상북도,성주군,수륜면,136,4784033040,4784033000,128.1889467,35.86482603,20231220
KCLANPO23N000024549,19868912,전통메주체험학습장,60500,N,4377035021105540004,충청북도,음성군,삼성면,554-4,4377035021,4377035000,127.5010285,37.02133954,20231220
KCLANPO23N000024910,19869354,영소재,60500,N,4782036035112970000,경상북도,청도군,금천면,1297,4782036035,4782036000,128.9065003,35.74574123,20231220
KCLANPO23N000024434,19868762,낙조대,60500,N,4423038027000000000,충청남도,논산시,벌곡면,,4423038027,4423038000,127.3225234,36.13105544,20231220
KCLANPO23N000024440,19868768,백두대간약초나라,60500,N,5177035022107330010,강원특별자치도,정선군,임계면,733-10,5177035022,5177035000,128.9077729,37.5046511,20231220
KCLANPO23N000046237,22383751,둥지캠핑카,60500,N,4127111100109510000,경기도,안산시 상록구,건건동,951,4127111100,4127160000,126.8996426,37.29935364,20231220
KCLANPO23N000029597,20591001,장기유배문화체험존,60500,N,4711133033102850000,경상북도,포항시 남구,장기면,285,4711133033,4711133000,129.4862472,35.90361773,20231220
KCLANPO23N000024678,19869084,설록다원강진,60500,N,4681036021112090001,전라남도,강진군,성전면,1209-1,4681036021,4681036000,126.70346,34.7442735,20231220
KCLANPO23N000024464,19868802,뜰아름마을,60500,N,4513038024103980001,전라북도,군산시,나포면,398-1,4513038024,4513038000,126.8226625,36.00845832,20231220
KCLANPO23N000024953,19869402,청용리유자체험장,60500,N,4689033024103650000,전라남도,완도군,고금면,365,4689033024,4689033000,126.8035706,34.4110617,20231220
KCLANPO23N000024330,19868582,용왕산유아숲체험원,60500,N,1147010200101990051,서울특별시,양천구,목동,199-51,1147010200,1147052000,126.8734758,37.54002202,20231220
KCLANPO23N000024514,19868867,평택시농악마을,60500,N,4122037030103010001,경기도,평택시,현덕면,301-1,4122037030,4122037000,126.920864,36.92100831,20231220
